0.35132,0.34012,0.54266,0.74519,0.73399,0.33469,0.32252,0.54266,0.76279,0.75062,0.32883,0.31632,0.54266,0.76899,0.75648,0.33469,0.32252,0.54266,0.76279,0.75062,0.35132,0.34012,0.54266,0.74519,0.73399
0.38957,0.57682,0.75344,0.76303,0.66518,0.31753,0.44379,0.67798,0.79376,0.73153,0.30856,0.33291,0.54266,0.7524,0.77675,0.35378,0.29155,0.40733,0.64153,0.76778,0.42013,0.32228,0.33187,0.50849,0.69574
0.69574,0.76778,0.77675,0.73153,0.66518,0.50849,0.64153,0.7524,0.79376,0.76303,0.33187,0.40733,0.54266,0.67798,0.75344,0.32228,0.29155,0.33291,0.44379,0.57682,0.42013,0.35378,0.30856,0.31753,0.38957
0.73399,0.75062,0.75648,0.75062,0.73399,0.74519,0.76279,0.76899,0.76279,0.74519,0.54266,0.54266,0.54266,0.54266,0.54266,0.34012,0.32252,0.31632,0.32252,0.34012,0.35132,0.33469,0.32883,0.33469,0.35132
0.66518,0.73153,0.77675,0.76778,0.69574,0.76303,0.79376,0.7524,0.64153,0.50849,0.75344,0.67798,0.54266,0.40733,0.33187,0.57682,0.44379,0.33291,0.29155,0.32228,0.38957,0.31753,0.30856,0.35378,0.42013
0.66518,0.76303,0.75344,0.57682,0.38957,0.73153,0.79376,0.67798,0.44379,0.31753,0.77675,0.7524,0.54266,0.33291,0.30856,0.76778,0.64153,0.40733,0.29155,0.35378,0.69574,0.50849,0.33187,0.32228,0.42013
0.30805,0.37198,0.54266,0.71333,0.77727,0.29806,0.36472,0.54266,0.7206,0.78725,0.29464,0.36223,0.54266,0.72308,0.79067,0.29806,0.36472,0.54266,0.7206,0.78725,0.30805,0.37198,0.54266,0.71333,0.77727
0.4124,0.56898,0.72129,0.79217,0.76777,0.33774,0.46864,0.64387,0.77054,0.79529,0.2949,0.37683,0.54266,0.70849,0.79041,0.29002,0.31478,0.44144,0.61667,0.74757,0.31754,0.29315,0.36402,0.51633,0.67291
0.67291,0.74757,0.79041,0.79529,0.76777,0.51633,0.61667,0.70849,0.77054,0.79217,0.36402,0.44144,0.54266,0.64387,0.72129,0.29315,0.31478,0.37683,0.46864,0.56898,0.31754,0.29002,0.2949,0.33774,0.4124
0.77727,0.78725,0.79067,0.78725,0.77727,0.71333,0.7206,0.72308,0.7206,0.71333,0.54266,0.54266,0.54266,0.54266,0.54266,0.37198,0.36472,0.36223,0.36472,0.37198,0.30805,0.29806,0.29464,0.29806,0.30805
0.76777,0.79529,0.79041,0.74757,0.67291,0.79217,0.77054,0.70849,0.61667,0.51633,0.72129,0.64387,0.54266,0.44144,0.36402,0.56898,0.46864,0.37683,0.31478,0.29315,0.4124,0.33774,0.2949,0.29002,0.31754
0.76777,0.79217,0.72129,0.56898,0.4124,0.79529,0.77054,0.64387,0.46864,0.33774,0.79041,0.70849,0.54266,0.37683,0.2949,0.74757,0.61667,0.44144,0.31478,0.29002,0.67291,0.51633,0.36402,0.29315,0.31754
0.28625,0.38802,0.54266,0.69729,0.79906,0.28086,0.38476,0.54266,0.70055,0.80445,0.27903,0.38366,0.54266,0.70165,0.80628,0.28086,0.38476,0.54266,0.70055,0.80445,0.28625,0.38802,0.54266,0.69729,0.79906
0.42548,0.56519,0.70303,0.80157,0.84024,0.35199,0.4802,0.62802,0.75437,0.8276,0.29408,0.39886,0.54266,0.68645,0.79123,0.25771,0.33095,0.45729,0.60511,0.73332,0.24507,0.28374,0.38228,0.52012,0.65983
0.65983,0.73332,0.79123,0.8276,0.84024,0.52012,0.60511,0.68645,0.75437,0.80157,0.38228,0.45729,0.54266,0.62802,0.70303,0.28374,0.33095,0.39886,0.4802,0.56519,0.24507,0.25771,0.29408,0.35199,0.42548
0.79906,0.80445,0.80628,0.80445,0.79906,0.69729,0.70055,0.70165,0.70055,0.69729,0.54266,0.54266,0.54266,0.54266,0.54266,0.38802,0.38476,0.38366,0.38476,0.38802,0.28625,0.28086,0.27903,0.28086,0.28625
0.84024,0.8276,0.79123,0.73332,0.65983,0.80157,0.75437,0.68645,0.60511,0.52012,0.70303,0.62802,0.54266,0.45729,0.38228,0.56519,0.4802,0.39886,0.33095,0.28374,0.42548,0.35199,0.29408,0.25771,0.24507
0.84024,0.80157,0.70303,0.56519,0.42548,0.8276,0.75437,0.62802,0.4802,0.35199,0.79123,0.68645,0.54266,0.39886,0.29408,0.73332,0.60511,0.45729,0.33095,0.25771,0.65983,0.52012,0.38228,0.28374,0.24507
0.74374,0.48505,0.27646,0.48505,0.74374,0.75466,0.47349,0.24677,0.47349,0.75466,0.75851,0.46941,0.23631,0.46941,0.75851,0.75466,0.47349,0.24677,0.47349,0.75466,0.74374,0.48505,0.27646,0.48505,0.74374
0.44286,0.31371,0.50467,0.75471,0.80009,0.58419,0.31461,0.33431,0.62531,0.80481,0.72886,0.44507,0.25997,0.44507,0.72886,0.80481,0.62531,0.33431,0.31461,0.58419,0.80009,0.75471,0.50467,0.31371,0.44286
0.44286,0.58419,0.72886,0.80481,0.80009,0.31371,0.31461,0.44507,0.62531,0.75471,0.50467,0.33431,0.25997,0.33431,0.50467,0.75471,0.62531,0.44507,0.31461,0.31371,0.80009,0.80481,0.72886,0.58419,0.44286
0.74374,0.75466,0.75851,0.75466,0.74374,0.48505,0.47349,0.46941,0.47349,0.48505,0.27646,0.24677,0.23631,0.24677,0.27646,0.48505,0.47349,0.46941,0.47349,0.48505,0.74374,0.75466,0.75851,0.75466,0.74374
0.80009,0.80481,0.72886,0.58419,0.44286,0.75471,0.62531,0.44507,0.31461,0.31371,0.50467,0.33431,0.25997,0.33431,0.50467,0.31371,0.31461,0.44507,0.62531,0.75471,0.44286,0.58419,0.72886,0.80481,0.80009
0.80009,0.75471,0.50467,0.31371,0.44286,0.80481,0.62531,0.33431,0.31461,0.58419,0.72886,0.44507,0.25997,0.44507,0.72886,0.58419,0.31461,0.33431,0.62531,0.80481,0.44286,0.31371,0.50467,0.75471,0.80009
0.75106,0.46247,0.31503,0.46247,0.75106,0.75106,0.45019,0.29648,0.45019,0.75106,0.75106,0.44598,0.29013,0.44598,0.75106,0.75106,0.45019,0.29648,0.45019,0.75106,0.75106,0.46247,0.31503,0.46247,0.75106
0.42676,0.33423,0.47158,0.73161,0.92925,0.54017,0.33457,0.34722,0.57184,0.83213,0.69049,0.42343,0.29983,0.42343,0.69049,0.83213,0.57184,0.34722,0.33457,0.54017,0.92925,0.73161,0.47158,0.33423,0.42676
0.42676,0.54017,0.69049,0.83213,0.92925,0.33423,0.33457,0.42343,0.57184,0.73161,0.47158,0.34722,0.29983,0.34722,0.47158,0.73161,0.57184,0.42343,0.33457,0.33423,0.92925,0.83213,0.69049,0.54017,0.42676
0.75106,0.75106,0.75106,0.75106,0.75106,0.46247,0.45019,0.44598,0.45019,0.46247,0.31503,0.29648,0.29013,0.29648,0.31503,0.46247,0.45019,0.44598,0.45019,0.46247,0.75106,0.75106,0.75106,0.75106,0.75106
0.92925,0.83213,0.69049,0.54017,0.42676,0.73161,0.57184,0.42343,0.33457,0.33423,0.47158,0.34722,0.29983,0.34722,0.47158,0.33423,0.33457,0.42343,0.57184,0.73161,0.42676,0.54017,0.69049,0.83213,0.92925
0.92925,0.73161,0.47158,0.33423,0.42676,0.83213,0.57184,0.34722,0.33457,0.54017,0.69049,0.42343,0.29983,0.42343,0.69049,0.54017,0.33457,0.34722,0.57184,0.83213,0.42676,0.33423,0.47158,0.73161,0.92925
0.75487,0.45366,0.32971,0.45366,0.75487,0.74917,0.44161,0.31505,0.44161,0.74917,0.74724,0.43754,0.31009,0.43754,0.74724,0.74917,0.44161,0.31505,0.44161,0.74917,0.75487,0.45366,0.32971,0.45366,0.75487
0.42198,0.34675,0.45863,0.71081,1,0.51944,0.34693,0.35666,0.54611,0.83371,0.66468,0.41733,0.32033,0.41733,0.66468,0.83371,0.54611,0.35666,0.34693,0.51944,1,0.71081,0.45863,0.34675,0.42198
0.42198,0.51944,0.66468,0.83371,1,0.34675,0.34693,0.41733,0.54611,0.71081,0.45863,0.35666,0.32033,0.35666,0.45863,0.71081,0.54611,0.41733,0.34693,0.34675,1,0.83371,0.66468,0.51944,0.42198
0.75487,0.74917,0.74724,0.74917,0.75487,0.45366,0.44161,0.43754,0.44161,0.45366,0.32971,0.31505,0.31009,0.31505,0.32971,0.45366,0.44161,0.43754,0.44161,0.45366,0.75487,0.74917,0.74724,0.74917,0.75487
1,0.83371,0.66468,0.51944,0.42198,0.71081,0.54611,0.41733,0.34693,0.34675,0.45863,0.35666,0.32033,0.35666,0.45863,0.34675,0.34693,0.41733,0.54611,0.71081,0.42198,0.51944,0.66468,0.83371,1
1,0.71081,0.45863,0.34675,0.42198,0.83371,0.54611,0.35666,0.34693,0.51944,0.66468,0.41733,0.32033,0.41733,0.66468,0.51944,0.34693,0.35666,0.54611,0.83371,0.42198,0.34675,0.45863,0.71081,1
0.3067,0.42619,0.49051,0.42619,0.3067,0.42619,0.67915,0.81531,0.67915,0.42619,0.49051,0.81531,0.99015,0.81531,0.49051,0.42619,0.67915,0.81531,0.67915,0.42619,0.3067,0.42619,0.49051,0.42619,0.3067
0.71424,0.67416,0.6291,0.67416,0.71424,0.67416,0.43831,0.26164,0.43831,0.67416,0.6291,0.26164,0,0.26164,0.6291,0.67416,0.43831,0.26164,0.43831,0.67416,0.71424,0.67416,0.6291,0.67416,0.71424
0.86635,0.63627,0.55276,0.63627,0.86635,0.63627,0.37474,0.27994,0.37474,0.63627,0.55276,0.27994,0.18109,0.27994,0.55276,0.63627,0.37474,0.27994,0.37474,0.63627,0.86635,0.63627,0.55276,0.63627,0.86635
0.25905,0.4381,0.51434,0.4381,0.25905,0.4381,0.69863,0.80956,0.69863,0.4381,0.51434,0.80956,0.93525,0.80956,0.51434,0.4381,0.69863,0.80956,0.69863,0.4381,0.25905,0.4381,0.51434,0.4381,0.25905
0.79146,0.6564,0.5874,0.6564,0.79146,0.6564,0.39843,0.27188,0.39843,0.6564,0.5874,0.27188,0.11859,0.27188,0.5874,0.6564,0.39843,0.27188,0.39843,0.6564,0.79146,0.6564,0.5874,0.6564,0.79146
0.87806,0.63294,0.54772,0.63294,0.87806,0.63294,0.37181,0.28105,0.37181,0.63294,0.54772,0.28105,0.18838,0.28105,0.54772,0.63294,0.37181,0.28105,0.37181,0.63294,0.87806,0.63294,0.54772,0.63294,0.87806
0.22931,0.44616,0.52796,0.44616,0.22931,0.44616,0.70773,0.8064,0.70773,0.44616,0.52796,0.8064,0.91144,0.8064,0.52796,0.44616,0.70773,0.8064,0.70773,0.44616,0.22931,0.44616,0.52796,0.44616,0.22931
0.83815,0.6441,0.56529,0.6441,0.83815,0.6441,0.38254,0.27711,0.38254,0.6441,0.56529,0.27711,0.1612,0.27711,0.56529,0.6441,0.38254,0.27711,0.38254,0.6441,0.83815,0.6441,0.56529,0.6441,0.83815
0.884,0.63123,0.54519,0.63123,0.884,0.63123,0.37038,0.2816,0.37038,0.63123,0.54519,0.2816,0.19189,0.2816,0.54519,0.63123,0.37038,0.2816,0.37038,0.63123,0.884,0.63123,0.54519,0.63123,0.884
0.21285,0.45078,0.53518,0.45078,0.21285,0.45078,0.7121,0.80479,0.7121,0.45078,0.53518,0.80479,0.90043,0.80479,0.53518,0.45078,0.7121,0.80479,0.7121,0.45078,0.21285,0.45078,0.53518,0.45078,0.21285
0.86346,0.63708,0.55402,0.63708,0.86346,0.63708,0.37549,0.27966,0.37549,0.63708,0.55402,0.27966,0.17921,0.27966,0.55402,0.63708,0.37549,0.27966,0.37549,0.63708,0.86346,0.63708,0.55402,0.63708,0.86346
0.887,0.63036,0.54392,0.63036,0.887,0.63036,0.36968,0.28187,0.36968,0.63036,0.54392,0.28187,0.19361,0.28187,0.54392,0.63036,0.36968,0.28187,0.36968,0.63036,0.887,0.63036,0.54392,0.63036,0.887
